address,benefits,destination,image_urls,images,link,name,rating,rooms,star
"Quốc Lộ 44A, Thị Xã Phước Hải, Huyện Đất Đỏ, Tỉnh Bà Rịa Vũng Tàu -","Bãi biển riêng,Hồ bơi vô cực,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/oceanami-villas-beach-club-long-hai,Oceanami Villas & Beach Club Long Hải,7.9,"[{'room_type': 'Deluxe Room ', 'price_per_night': '1.524.500 VND'}]",
"Ấp Tân Phước, xã Phước Tỉnh, Huyện Long Điền, Tỉnh Bà Rịa Vũng Tàu -","Khai trường ngày 03.08.2018,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/saint-simeon-resort-spa-long-hai,Saint Simeon Resort & Spa Long Hải,8.0,"[{'room_type': 'One Bedroom ... ', 'price_per_night': '3.780.000 VND'}]",
"Số 09, Nguyễn Đức Thuận, Côn Sơn, Côn Đảo -","Mới khai trương,Hồ bơi ngoài trời",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-blue-sea-con-son,Khách sạn Blue Sea Côn Sơn,10,"[{'room_type': 'Superior Corner ... ', 'price_per_night': '1.375.000 VND'}]",
"249 Lê Hồng Phong, P. 08, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Phòng gia đình,Massage & spa,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-phoenix-vung-tau,Khách sạn Phoenix Vũng Tàu,9.8,"[{'room_type': 'Standard ', 'price_per_night': '715.000 VND'}]",
"09 Thống Nhất, P. 1, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Trung Tâm Thành Phố Vũng Tàu,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-muong-thanh-vung-tau,Khách sạn Mường Thanh Holiday Vũng Tàu,8.9,"[{'room_type': 'Superior Room ', 'price_per_night': '1.100.000 VND'}]",
"Tỉnh lộ 55, X. Bưng Riềng, H. Xuyên Mộc, T. Bà Rịa - Vũng Tàu -","Dịch vụ Spa,Bãi đậu xe ô tô,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-bien-ho-coc,Khu nghỉ dưỡng Biển Hồ Cóc,7.6,"[{'room_type': 'Garden View ... ', 'price_per_night': '1.188.000 VND'}]",
"Quốc Lộ 55, X. Bình Châu, H. Xuyên Mộc, T. Bà Rịa - Vũng Tàu -","Suối nước nóng Bình Châu,Hồ bơi nước ấm,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-khoang-nong-thien-nhien-binh-chau,Khu Nghỉ Dưỡng Khoáng Nóng Thiên Nhiên Bình Châu,9.1,"[{'room_type': 'Deluxe Room ', 'price_per_night': '1.188.000 VND'}]",
"1A Thùy Vân, P. 8, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Bãi biển riêng,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/intourco-resort-vung-tau,Khu nghỉ dưỡng Intourco  Vũng Tàu,8.9,"[{'room_type': 'Superior Room ', 'price_per_night': '1.144.500 VND'}]",
"47 Phan Văn Trị, P. Thắng Tam, TP. Vũng Tàu -","Cách bãi biển khoản 2 phút đi bộ,Khách sạn mới khai trương,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-vee-voo-vung-tau,Khách sạn Vee Voo Vũng Tàu,9.3,"[{'room_type': 'Standard Double ', 'price_per_night': '429.000 VND'}]",
"Trục đường Lạc Long Quân, Võ Thị Sáu, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Villa,Phòng gia đình,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/biet-thu-viva-vung-tau,Biệt thự ViVa Vũng Tàu,8.3,"[{'room_type': 'Villa 3 Bedroom ', 'price_per_night': '2.456.000 VND'}]",
